Paper ID,Title,Authors
6316,PCR-CG: Point Cloud Registration via Deep Explicit Color and Geometry,Yu Zhang; Junle Yu; Xiaolin Huang; Wenhui Zhou; Ji Hou
6451,Video Anomaly Detection by Solving Decoupled Spatio-Temporal Jigsaw Puzzles,Guodong Wang; Yunhong Wang; Jie Qin; Dongming Zhang; Xiuguo Bao; Di Huang
6955,Enhancing Multi-modal Features Using Local Self-Attention for 3D Object Detection,Hao Li; Zehan Zhang; Xian Zhao; Yulong Wang; Yuxi Shen; Shiliang Pu; Hui Mao
6982,Weakly-Supervised Temporal Action Detection for Fine-Grained Videos with Hierarchical Atomic Actions,Zhi Li; Lu He; Huijuan Xu
7158,Out-of-Distribution Identification: Let Detector Tell Which I Am Not Sure,Ruoqi Li; Chongyang Zhang; Hao Zhou; Chao Shi; Yan Luo
7311,Learning with Free Object Segments for Long-Tailed Instance Segmentation,Cheng Zhang; Tai-Yu Pan; Tianle Chen; Jike Zhong; Wenjin Fu; Wei-Lun Chao
7417,3D Random Occlusion and Multi-layer Projection for Deep Multi-Camera Pedestrian Localization,Rui Qiu; Ming Xu; Yuyao Yan; Jeremy S. Smith; Xi Yang
8094,"A Simple Approach and Benchmark for 21,000-Category Object Detection",Yutong Lin; Chen Li; Yue Cao; Zheng Zhang; Jianfeng Wang; Lijuan Wang; Zicheng Liu; Han Hu
75,Knowledge Condensation Distillation,Chenxin Li; Mingbao Lin; Zhiyuan Ding; Nie Lin; Yihong Zhuang; Yue Huang; Xinghao Ding; Liujuan Cao
88,Reducing Information Loss for Spiking Neural Networks,Yufei Guo; Yuanpei Chen; Liwen Zhang; YingLei Wang; Xiaode Liu; Xinyi Tong; Yuanyuan Ou; Xuhui Huang; Zhe Ma
140,Masked Generative Distillation,Zhendong Yang; Zhe Li; Mingqi Shao; Dachuan Shi; Zehuan Yuan; Chun Yuan
190,Fine-Grained Data Distribution Alignment for Post-Training Quantization,Yunshan Zhong; Mingbao Lin; Mengzhao Chen; Ke Li; Yunhang Shen; Fei Chao; Yongjian Wu; Rongrong Ji
798,Learning with Recoverable Forgetting,Jingwen Ye; Yifang Fu; Jie Song; Xingyi Yang; Songhua Liu; Xin Jin; Mingli Song; Xinchao Wang
807,Efficient One Pass Self-Distillation with Zipf’s Label Smoothing,Jiajun Liang; Linze Li; Zhaodong Bing; Borui Zhao; Yao Tang; Bo Lin; Haoqiang Fan
1447,Deep Partial Updating: Towards Communication Efficient Updating for On-Device Inference,Zhongnan Qu; Cong Liu; Lothar Thiele
1580,Patch Similarity Aware Data-Free Quantization for Vision Transformers,Zhikai Li; Liping Ma; Mengjuan Chen; Junrui Xiao; Qingyi Gu
1766,"L3: Accelerator-Friendly Lossless Image Format for High-Resolution, High-Throughput DNN Training",Jonghyun Bae; Woohyeon Baek; Tae Jun Ham; Jae W. Lee
2761,SP-Net: Slowly Progressing Dynamic Inference Networks,Huanyu Wang; Wenhu Zhang; Shihao Su; Hui Wang; Zhenwei Miao; Xin Zhan; Xi Li
3535,Equivariance and Invariance Inductive Bias for Learning from Insufficient Data,Tan Wang; Qianru Sun; Sugiri Pranata; Karlekar Jayashree; Hanwang Zhang
3598,Mixed-Precision Neural Network Quantization via Learned Layer-Wise Importance,Chen Tang; Kai Ouyang; Zhi Wang; Yifei Zhu; Wen Ji; Yaowei Wang; Wenwu Zhu
4047,PalQuant: Accelerating High-Precision Networks on Low-Precision Accelerators,Qinghao Hu; Gang Li; Qiman Wu; Jian Cheng
4273,Disentangled Differentiable Network Pruning,Shangqian Gao; Feihu Huang; Yanfu Zhang; Heng Huang
4277,IDa-Det: An Information Discrepancy-Aware Distillation for 1-Bit Detectors,Sheng Xu; Yanjing Li; Bohan Zeng; Teli Ma; Baochang Zhang; Xianbin Cao; Peng Gao; Jinhu Lü
4295,Learning to Weight Samples for Dynamic Early-Exiting Networks,Yizeng Han; Yifan Pu; Zihang Lai; Chaofei Wang; Shiji Song; Junfeng Cao; Wenhui Huang; Chao Deng; Gao Huang
4762,AdaBin: Improving Binary Neural Networks with Adaptive Binary Sets,Zhijun Tu; Xinghao Chen; Pengju Ren; Yunhe Wang
5408,Self-Slimmed Vision Transformer,Zhuofan Zong; Kunchang Li; Guanglu Song; Yali Wang; Yu Qiao; Biao Leng; Yu Liu
5410,Switchable Online Knowledge Distillation,Biao Qian; Yang Wang; Hongzhi Yin; Richang Hong; Meng Wang
5478,l∞-Robustness and Beyond: Unleashing Efficient Adversarial Training,Hadi M. Dolatabadi; Sarah Erfani; Christopher Leckie
5496,Multi-Granularity Pruning for Model Acceleration on Mobile Devices,Tianli Zhao; Xi Sheryl Zhang; Wentao Zhu; Jiaxing Wang; Sen Yang; Ji Liu; Jian Cheng
5704,Towards Accurate Binary Neural Networks via Modeling Contextual Dependencies,Xingrun Xing; Yangguang Li; Wei Li; Wenrui Ding; Yalong Jiang; Yufeng Wang; Jing Shao; Chunlei Liu; Xianglong Liu
6265,SPViT: Enabling Faster Vision Transformers via Latency-Aware Soft Token Pruning,Zhenglun Kong; Peiyan Dong; Xiaolong Ma; Xin Meng; Wei Niu; Mengshu Sun; Xuan Shen; Geng Yuan; Bin Ren; Hao Tang; Minghai Qin; Yanzhi Wang
6269,Soft Masking for Cost-Constrained Channel Pruning,Ryan Humble; Maying Shen; Jorge Albericio Latorre; Eric Darve; Jose Alvarez
6312,SuperTickets: Drawing Task-Agnostic Lottery Tickets from Supernets via Jointly Architecture Searching and Parameter Pruning,Haoran You; Baopu Li; Zhanyi Sun; Xu Ouyang; Yingyan Lin
6337,Meta-GF: Training Dynamic-Depth Neural Networks Harmoniously,Yi Sun; Jian Li; Xin Xu
6475,Explicit Model Size Control and Relaxation via Smooth Regularization for Mixed-Precision Quantization,Vladimir Chikin; Kirill Solodskikh; Irina Zhelavskaya
6538,You Already Have It: A Generator-Free Low-Precision DNN Training Framework Using Stochastic Rounding,Geng Yuan; Sung-En Chang; Qing Jin; Alec Lu; Yanyu Li; Yushu Wu; Zhenglun Kong; Yanyue Xie; Peiyan Dong; Minghai Qin; Xiaolong Ma; Xulong Tang; Zhenman Fang; Yanzhi Wang
6623,Real Spike: Learning Real-Valued Spikes for Spiking Neural Networks,Yufei Guo; Liwen Zhang; Yuanpei Chen; Xinyi Tong; Xiaode Liu; YingLei Wang; Xuhui Huang; Zhe Ma
7385,LANA: Latency Aware Network Acceleration,Pavlo Molchanov; Jimmy Hall; Hongxu Yin; Jan Kautz; Nicolo Fusi; Arash Vahdat
7856,PTQ4ViT: Post-Training Quantization for Vision Transformers with Twin Uniform Quantization,Zhihang Yuan; Chenhao Xue; Yiqi Chen; Qiang Wu; Guangyu Sun
52,Understanding the Dynamics of DNNs Using Graph Modularity,Yao Lu; Wen Yang; Yunzhe Zhang; Zuohui Chen; Jinyin Chen; Qi Xuan; Zhen Wang; Xiaoniu Yang
1511,HIVE: Evaluating the Human Interpretability of Visual Explanations,Sunnie S. Y. Kim; Nicole Meister; Vikram V. Ramaswamy; Ruth Fong; Olga Russakovsky
4287,"Contributions of Shape, Texture, and Color in Visual Recognition",Yunhao Ge; Yao Xiao; Zhi Xu; Xingrui Wang; Laurent Itti
5424,Are Vision Transformers Robust to Patch Perturbations?,Jindong Gu; Volker Tresp; Yao Qin
7522,Shap-CAM: Visual Explanations for Convolutional Neural Networks Based on Shapley Value,Quan Zheng; Ziwei Wang; Jie Zhou; Jiwen Lu
123,Privacy-Preserving Face Recognition with Learnable Privacy Budgets in Frequency Domain,Jiazhen Ji; Huan Wang; Yuge Huang; Jiaxiang Wu; Xingkun Xu; Shouhong Ding; ShengChuan Zhang; Liujuan Cao; Rongrong Ji
362,Source-Free Domain Adaptation with Contrastive Domain Alignment and Self-Supervised Exploration for Face Anti-Spoofing,Yuchen Liu; Yabo Chen; Wenrui Dai; Mengran Gou; Chun-Ting Huang; Hongkai Xiong
815,OneFace: One Threshold for All,Jiaheng Liu; Zhipeng Yu; Haoyu Qin; Yichao Wu; Ding Liang; Gangming Zhao; Ke Xu
1175,Label2Label: A Language Modeling Framework for Multi-Attribute Learning,Wanhua Li; Zhexuan Cao; Jianjiang Feng; Jie Zhou; Jiwen Lu
1344,AgeTransGAN for Facial Age Transformation with Rectified Performance Metrics,Gee-Sern Hsu; Rui-Cang Xie; Zhi-Ting Chen; Yu-Hong Lin
1606,Hierarchical Contrastive Inconsistency Learning for Deepfake Video Detection,Zhihao Gu; Taiping Yao; Yang Chen; Shouhong Ding; Lizhuang Ma
1982,Rethinking Robust Representation Learning under Fine-Grained Noisy Faces,Bingqi Ma; Guanglu Song; Boxiao Liu; Yu Liu
2218,Teaching Where to Look: Attention Similarity Knowledge Distillation for Low Resolution Face Recognition,Sungho Shin; Joosoon Lee; Junseok Lee; Yeonguk Yu; Kyoobin Lee
2373,Learning Dynamic Facial Radiance Fields for Few-Shot Talking Head Synthesis,Shuai Shen; Wanhua Li; Zheng Zhu; Yueqi Duan; Jie Zhou; Jiwen Lu
2403,CoupleFace: Relation Matters for Face Recognition Distillation,Jiaheng Liu; Haoyu Qin; Yichao Wu; Jinyang Guo; Ding Liang; Ke Xu
4292,Towards Unbiased Label Distribution Learning for Facial Pose Estimation Using Anisotropic Spherical Gaussian,Zhiwen Cao; Dongfang Liu; Qifan Wang; Yingjie Chen
5175,AU-Aware 3D Face Reconstruction through Personalized AU-Specific Blendshape Learning,Chenyi Kuang; Zijun Cui; Jeffrey O. Kephart; Qiang Ji
5369,BézierPalm: A Free Lunch for Palmprint Recognition,Kai Zhao; Lei Shen; Yingyi Zhang; Chuhan Zhou; Tao Wang; Ruixin Zhang; Shouhong Ding; Wei Jia; Wei Shen
5418,Adaptive Transformers for Robust Few-Shot Cross-Domain Face Anti-Spoofing,Hsin-Ping Huang; Deqing Sun; Yaojie Liu; Wen-Sheng Chu; Taihong Xiao; Jinwei Yuan; Hartwig Adam; Ming-Hsuan Yang
5548,Face2Faceρ: Real-Time High-Resolution One-Shot Face Reenactment,Kewei Yang; Kang Chen; Daoliang Guo; Song-Hai Zhang; Yuan-Chen Guo; Weidong Zhang
5914,BoundaryFace: A Mining Framework with Noise Label Self-Correction for Face Recognition,Shijie Wu; Xun Gong
1018,Discover and Mitigate Unknown Biases with Debiasing Alternate Networks,Zhiheng Li; Anthony Hoogs; Chenliang Xu
1086,Unsupervised and Semi-Supervised Bias Benchmarking in Face Recognition,Alexandra Chouldechova; Siqi Deng; Yongxin Wang; Wei Xia; Pietro Perona
1395,Towards Efficient Adversarial Training on Vision Transformers,Boxi Wu; Jindong Gu; Zhifeng Li; Deng Cai; Xiaofei He; Wei Liu
1531,MIME: Minority Inclusion for Majority Group Enhancement of AI Performance,Pradyumna Chari; Yunhao Ba; Shreeram Athreya; Achuta Kadambi
4333,An Invisible Black-Box Backdoor Attack through Frequency Domain,Tong Wang; Yuan Yao; Feng Xu; Shengwei An; Hanghang Tong; Ting Wang
4688,FairGRAPE: Fairness-Aware GRAdient Pruning mEthod for Face Attribute Classification,Xiaofeng Lin; Seungbae Kim; Jungseock Joo
4950,Attaining Class-Level Forgetting in Pretrained Model Using Few Samples,Pravendra Singh; Pratik Mazumder; Mohammed Asad Karim
5299,Anti-Neuron Watermarking: Protecting Personal Data against Unauthorized Neural Networks,Zihang Zou; Boqing Gong; Liqiang Wang
6678,Recover Fair Deep Classification Models via Altering Pre-trained Structure,Yanfu Zhang; Shangqian Gao; Heng Huang
2162,GIMO: Gaze-Informed Human Motion Prediction in Context,Yang Zheng; Yanchao Yang; Kaichun Mo; Jiaman Li; Tao Yu; Yebin Liu; Karen Liu; Leonidas J. Guibas
1347,Detecting and Recovering Sequential DeepFake Manipulation,Rui Shao; Tianxing Wu; Ziwei Liu
1616,Watermark Vaccine: Adversarial Attacks to Prevent Watermark Removal,Xinwei Liu; Jian Liu; Yang Bai; Jindong Gu; Tao Chen; Xiaojun Jia; Xiaochun Cao
2423,Explaining Deepfake Detection by Analysing Image Matching,Shichao Dong; Jin Wang; Jiajun Liang; Haoqiang Fan; Renhe Ji
5017,Detecting Generated Images by Real Images,Bo Liu; Fan Yang; Xiuli Bi; Bin Xiao; Weisheng Li; Xinbo Gao
5117,An Information Theoretic Approach for Attention-Driven Face Forgery Detection,Ke Sun; Hong Liu; Taiping Yao; Xiaoshuai Sun; Shen Chen; Shouhong Ding; Rongrong Ji
5451,Exploring Disentangled Content Information for Face Forgery Detection,Jiahao Liang; Huafeng Shi; Weihong Deng
1016,Dual-Stream Knowledge-Preserving Hashing for Unsupervised Video Retrieval,Pandeng Li; Hongtao Xie; Jiannan Ge; Lei Zhang; Shaobo Min; Yongdong Zhang
1161,PASS: Part-Aware Self-Supervised Pre-training for Person Re-identification,Kuan Zhu; Haiyun Guo; Tianyi Yan; Yousong Zhu; Jinqiao Wang; Ming Tang
1198,Adaptive Cross-Domain Learning for Generalizable Person Re-identification,Pengyi Zhang; Huanzhang Dou; Yunlong Yu; Xi Li
1517,Multi-Query Video Retrieval,Zeyu Wang; Yu Wu; Karthik Narasimhan; Olga Russakovsky
2609,Learning Semantic Correspondence with Sparse Annotations,Shuaiyi Huang; Luyu Yang; Bo He; Songyang Zhang; Xuming He; Abhinav Shrivastava
2766,Dynamically Transformed Instance Normalization Network for Generalizable Person Re-identification,Bingliang Jiao; Lingqiao Liu; Liying Gao; Guosheng Lin; Lu Yang; Shizhou Zhang; Peng Wang; Yanning Zhang
3289,TS2-Net: Token Shift and Selection Transformer for Text-Video Retrieval,Yuqi Liu; Pengfei Xiong; Luhui Xu; Shengming Cao; Qin Jin
3314,Unstructured Feature Decoupling for Vehicle Re-identification,Wen Qian; Hao Luo; Silong Peng; Fan Wang; Chen Chen; Hao Li
3409,Mimic Embedding via Adaptive Aggregation: Learning Generalizable Person Re-identification,Boqiang Xu; Jian Liang; Lingxiao He; Zhenan Sun
3760,Granularity-Aware Adaptation for Image Retrieval over Multiple Tasks,Jon Almazán; Byungsoo Ko; Geonmo Gu; Diane Larlus; Yannis Kalantidis
4395,RVSL: Robust Vehicle Similarity Learning in Real Hazy Scenes Based on Semi-Supervised Learning,Wei-Ting Chen; I-Hsiang Chen; Chih-Yuan Yeh; Hao-Hsiang Yang; Hua-En Chang; Jian-Jiun Ding; Sy-Yen Kuo
4413,Lightweight Attentional Feature Fusion: A New Baseline for Text-to-Video Retrieval,Fan Hu; Aozhu Chen; Ziyue Wang; Fangming Zhou; Jianfeng Dong; Xirong Li
4495,Modality Synergy Complement Learning with Cascaded Aggregation for Visible-Infrared Person Re-identification,Yiyuan Zhang; Sanyuan Zhao; Yuhao Kang; Jianbing Shen
4836,Cross-Modality Transformer for Visible-Infrared Person Re-identification,Kongzhu Jiang; Tianzhu Zhang; Xiang Liu; Bingqiao Qian; Yongdong Zhang; Feng Wu
5377,Connecting Compression Spaces with Transformer for Approximate Nearest Neighbor Search,Haokui Zhang; Buzhou Tang; Wenze Hu; Xiaoyu Wang
5964,SEMICON: A Learning-to-Hash Solution for Large-Scale Fine-Grained Image Retrieval,Yang Shen; Xuhao Sun; Xiu-Shen Wei; Qing-Yuan Jiang; Jian Yang
6694,CAViT: Contextual Alignment Vision Transformer for Video Object Re-identification,Jinlin Wu; Lingxiao He; Wu Liu; Yang Yang; Zhen Lei; Tao Mei; Stan Z. Li
7667,Text-Based Temporal Localization of Novel Events,Sudipta Paul; Niluthpol Chowdhury Mithun; Amit K. Roy-Chowdhury
7694,Reliability-Aware Prediction via Uncertainty Learning for Person Image Retrieval,Zhaopeng Dou; Zhongdao Wang; Weihua Chen; Yali Li; Shengjin Wang
34,Relighting4D: Neural Relightable Human from Videos,Zhaoxi Chen; Ziwei Liu
95,Real-Time Intermediate Flow Estimation for Video Frame Interpolation,Zhewei Huang; Tianyuan Zhang; Wen Heng; Boxin Shi; Shuchang Zhou
103,PixelFolder: An Efficient Progressive Pixel Synthesis Network for Image Generation,Jing He; Yiyi Zhou; Qi Zhang; Jun Peng; Yunhang Shen; Xiaoshuai Sun; Chao Chen; Rongrong Ji
247,StyleSwap: Style-Based Generator Empowers Robust Face Swapping,Zhiliang Xu; Hang Zhou; Zhibin Hong; Ziwei Liu; Jiaming Liu; Zhizhi Guo; Junyu Han; Jingtuo Liu; Errui Ding; Jingdong Wang
641,WaveGAN: Frequency-Aware GAN for High-Fidelity Few-Shot Image Generation,Mengping Yang; Zhe Wang; Ziqiu Chi; Wenyi Feng
877,High-Fidelity GAN Inversion with Padding Space,Qingyan Bai; Yinghao Xu; Jiapeng Zhu; Weihao Xia; Yujiu Yang; Yujun Shen
913,Designing One Unified Framework for High-Fidelity Face Reenactment and Swapping,Chao Xu; Jiangning Zhang; Yue Han; Guanzhong Tian; Xianfang Zeng; Ying Tai; Yabiao Wang; Chengjie Wang; Yong Liu
979,Sobolev Training for Implicit Neural Representations with Approximated Image Derivatives,Wentao Yuan; Qingtian Zhu; Xiangyue Liu; Yikang Ding; Haotian Zhang; Chi Zhang
1278,Multi-Curve Translator for High-Resolution Photorealistic Image Translation,Yuda Song; Hui Qian; Xin Du
1287,Deep Bayesian Video Frame Interpolation,Zhiyang Yu; Yu Zhang; Xujie Xiang; Dongqing Zou; Xijun Chen; Jimmy S. Ren
1312,Cross Attention Based Style Distribution for Controllable Person Image Synthesis,Xinyue Zhou; Mingyu Yin; Xinyuan Chen; Li Sun; Changxin Gao; Qingli Li
1421,L-Tracing: Fast Light Visibility Estimation on Neural Surfaces by Sphere Tracing,Ziyu Chen; Chenjing Ding; Jianfei Guo; Dongliang Wang; Yikang Li; Xuan Xiao; Wei Wu; Li Song
1542,A Perceptual Quality Metric for Video Frame Interpolation,Qiqi Hou; Abhijay Ghildyal; Feng Liu
1543,Adaptive Feature Interpolation for Low-Shot Image Generation,Mengyu Dai; Haibin Hang; Xiaoyang Guo
1677,PalGAN: Image Colorization with Palette Generative Adversarial Networks,Yi Wang; Menghan Xia; Lu Qi; Jing Shao; Yu Qiao
1687,Fast-Vid2Vid: Spatial-Temporal Compression for Video-to-Video Synthesis,Long Zhuo; Guangcong Wang; Shikai Li; Wayne Wu; Ziwei Liu
1721,Learning Prior Feature and Attention Enhanced Image Inpainting,Chenjie Cao; Qiaole Dong; Yanwei Fu
1744,Temporal-MPI: Enabling Multi-Plane Images for Dynamic Scene Modelling via Temporal Basis Learning,Wenpeng Xing; Jie Chen
2039,3D-Aware Semantic-Guided Generative Model for Human Synthesis,Jichao Zhang; Enver Sangineto; Hao Tang; Aliaksandr Siarohin; Zhun Zhong; Nicu Sebe; Wei Wang
2180,Scraping Textures from Natural Images for Synthesis and Editing,Xueting Li; Xiaolong Wang; Ming-Hsuan Yang; Alexei A. Efros; Sifei Liu
2221,Single Stage Virtual Try-On via Deformable Attention Flows,Shuai Bai; Huiling Zhou; Zhikang Li; Chang Zhou; Hongxia Yang
2378,StyleLight: HDR Panorama Generation for Lighting Estimation and Editing,Guangcong Wang; Yinuo Yang; Chen Change Loy; Ziwei Liu
2565,Learning Cross-Video Neural Representations for High-Quality Frame Interpolation,Wentao Shangguan; Yu Sun; Weijie Gan; Ulugbek S. Kamilov
2645,End-to-End Graph-Constrained Vectorized Floorplan Generation with Panoptic Refinement,Jiachen Liu; Yuan Xue; Jose Duarte; Krishnendra Shekhawat; Zihan Zhou; Xiaolei Huang
2798,FakeCLR: Exploring Contrastive Learning for Solving Latent Discontinuity in Data-Efficient GANs,Ziqiang Li; Chaoyue Wang; Heliang Zheng; Jing Zhang; Bin Li
2900,Unified Implicit Neural Stylization,Zhiwen Fan; Yifan Jiang; Peihao Wang; Xinyu Gong; Dejia Xu; Zhangyang Wang
3167,GAN with Multivariate Disentangling for Controllable Hair Editing,Xuyang Guo; Meina Kan; Tianle Chen; Shiguang Shan
3203,Harmonizer: Learning to Perform White-Box Image and Video Harmonization,Zhanghan Ke; Chunyi Sun; Lei Zhu; Ke Xu; Rynson W.H. Lau
3346,Digging into Radiance Grid for Real-Time View Synthesis with Detail Preservation,Jian Zhang; Jinchi Huang; Bowen Cai; Huan Fu; Mingming Gong; Chaohui Wang; Jiaming Wang; Hongchen Luo; Rongfei Jia; Binqiang Zhao; Xing Tang
3366,StyleGAN-Human: A Data-Centric Odyssey of Human Generation,Jianglin Fu; Shikai Li; Yuming Jiang; Kwan-Yee Lin; Chen Qian; Chen Change Loy; Wayne Wu; Ziwei Liu
3385,ColorFormer: Image Colorization via Color Memory Assisted Hybrid-Attention Transformer,Xiaozhong Ji; Boyuan Jiang; Donghao Luo; Guangpin Tao; Wenqing Chu; Zhifeng Xie; Chengjie Wang; Ying Tai
3419,EAGAN: Efficient Two-Stage Evolutionary Architecture Search for GANs,Guohao Ying; Xin He; Bin Gao; Bo Han; Xiaowen Chu
3539,Multimodal Conditional Image Synthesis with Product-of-Experts GANs,Xun Huang; Arun Mallya; Ting-Chun Wang; Ming-Yu Liu
3912,Bi-Level Feature Alignment for Versatile Image Translation and Manipulation,Fangneng Zhan; Yingchen Yu; Rongliang Wu; Jiahui Zhang; Kaiwen Cui; Aoran Xiao; Shijian Lu; Chunyan Miao
4018,High-Fidelity Image Inpainting with GAN Inversion,Yongsheng Yu; Libo Zhang; Heng Fan; Tiejian Luo
4032,DeltaGAN: Towards Diverse Few-Shot Image Generation with Sample-Specific Delta,Yan Hong; Li Niu; Jianfu Zhang; Liqing Zhang
4255,StyleFace: Towards Identity-Disentangled Face Generation on Megapixels,Yuchen Luo; Junwei Zhu; Keke He; Wenqing Chu; Ying Tai; Chengjie Wang; Junchi Yan
4327,BIPS: Bi-modal Indoor Panorama Synthesis via Residual Depth-Aided Adversarial Learning,Changgyoon Oh; Wonjune Cho; Yujeong Chae; Daehee Park; Lin Wang; Kuk-Jin Yoon
4385,Geometry-Aware Single-Image Full-Body Human Relighting,Chaonan Ji; Tao Yu; Kaiwen Guo; Jingxin Liu; Yebin Liu
4733,Multiview Regenerative Morphing with Dual Flows,Chih-Jung Tsai; Cheng Sun; Hwann-Tzong Chen
4761,Motion and Appearance Adaptation for Cross-Domain Motion Transfer,Borun Xu; Biao Wang; Jinhong Deng; Jiale Tao; Tiezheng Ge; Yuning Jiang; Wen Li; Lixin Duan
4891,Spatio-Temporal Deformable Attention Network for Video Deblurring,Huicong Zhang; Haozhe Xie; Hongxun Yao
